"automated_textmining","BEND_MAP_ID","coexpression","combined_score","database_annotated","EdgeBetweenness","experimentally_determined_interaction","gene_fusion","homology","interaction","name","neighborhood_on_chromosome","node1_string_id","node2_string_id","phylogenetic_cooccurrence","selected","shared interaction","shared name"
"0.299","1852","0.0","0.314","0.0","50.5789473684211","0.062","0","0.0","interacts with","VANGL2 (interacts with) WNT16","0","9606.ENSP00000357040","9606.ENSP00000222462","0.0","false","interacts with","VANGL2 (interacts with) WNT16"
"0.63","1854","0.0","0.963","0.9","49.78571428571426","0.091","0","0.0","interacts with","FZD5 (interacts with) RYK","0","9606.ENSP00000354607","9606.ENSP00000478721","0.0","false","interacts with","FZD5 (interacts with) RYK"
"0.656","1856","0.0","0.947","0.65","49.30434782608693","0.602","0","0.0","interacts with","FZD5 (interacts with) WNT8A","0","9606.ENSP00000354607","9606.ENSP00000426653","0.0","false","interacts with","FZD5 (interacts with) WNT8A"
"0.799","1858","0.0","0.941","0.65","49.42857142857148","0.234","0","0.0","interacts with","FZD5 (interacts with) WNT5B","0","9606.ENSP00000354607","9606.ENSP00000380379","0.0","false","interacts with","FZD5 (interacts with) WNT5B"
"0.471","1862","0.0","0.821","0.65","50.083333333333364","0.113","0","0.0","interacts with","FZD5 (interacts with) ROR2","0","9606.ENSP00000354607","9606.ENSP00000364860","0.0","false","interacts with","FZD5 (interacts with) ROR2"
"0.145","1864","0.06","0.694","0.65","49.666666666666714","0.0","0","0.721","interacts with","FZD5 (interacts with) SFRP4","0","9606.ENSP00000354607","9606.ENSP00000410715","0.0","false","interacts with","FZD5 (interacts with) SFRP4"
"0.394","1866","0.044","0.69","0.5","48.0","0.0","0","0.967","interacts with","FZD5 (interacts with) FZD8","0","9606.ENSP00000354607","9606.ENSP00000363826","0.056","false","interacts with","FZD5 (interacts with) FZD8"
"0.455","1868","0.048","0.533","0.0","49.47058823529417","0.172","0","0.0","interacts with","FZD5 (interacts with) VANGL2","0","9606.ENSP00000354607","9606.ENSP00000357040","0.0","false","interacts with","FZD5 (interacts with) VANGL2"
"0.316","1870","0.0","0.316","0.0","50.00000000000005","0.0","0","0.0","interacts with","FZD5 (interacts with) NOTUM","0","9606.ENSP00000354607","9606.ENSP00000387310","0.0","false","interacts with","FZD5 (interacts with) NOTUM"
"0.195","1872","0.0","0.253","0.0","54.01785714285714","0.11","0","0.0","interacts with","FZD5 (interacts with) MUSK","0","9606.ENSP00000354607","9606.ENSP00000363571","0.0","false","interacts with","FZD5 (interacts with) MUSK"
"0.148","1874","0.081","0.204","0.0","78.81547619047619","0.065","0","0.0","interacts with","FZD5 (interacts with) GPC3","0","9606.ENSP00000354607","9606.ENSP00000377836","0.0","false","interacts with","FZD5 (interacts with) GPC3"
"0.476","1876","0.0","0.726","0.5","99.57142857142853","0.0","0","0.849","interacts with","FZD5 (interacts with) FZD6","0","9606.ENSP00000354607","9606.ENSP00000351605","0.0","false","interacts with","FZD5 (interacts with) FZD6"
"0.376","1878","0.0","0.376","0.0","50.96783625731","0.0","0","0.0","interacts with","FZD5 (interacts with) WLS","0","9606.ENSP00000354607","9606.ENSP00000346829","0.0","false","interacts with","FZD5 (interacts with) WLS"
"0.458","1880","0.042","0.471","0.0","77.25","0.0","0","0.906","interacts with","FZD5 (interacts with) FZD9","0","9606.ENSP00000354607","9606.ENSP00000345785","0.063","false","interacts with","FZD5 (interacts with) FZD9"
"0.795","1882","0.0","0.94","0.65","48.0","0.234","0","0.0","interacts with","FZD5 (interacts with) WNT7B","0","9606.ENSP00000354607","9606.ENSP00000341032","0.0","false","interacts with","FZD5 (interacts with) WNT7B"
"0.505","1884","0.0","0.855","0.65","49.30434782608693","0.234","0","0.0","interacts with","FZD5 (interacts with) WNT8B","0","9606.ENSP00000354607","9606.ENSP00000340677","0.0","false","interacts with","FZD5 (interacts with) WNT8B"
"0.758","1886","0.0","0.979","0.9","49.5789473684211","0.234","0","0.0","interacts with","FZD5 (interacts with) WNT11","0","9606.ENSP00000354607","9606.ENSP00000325526","0.0","false","interacts with","FZD5 (interacts with) WNT11"
"0.484","1888","0.0","0.484","0.0","51.78571428571431","0.0","0","0.0","interacts with","FZD5 (interacts with) PORCN","0","9606.ENSP00000354607","9606.ENSP00000322304","0.0","false","interacts with","FZD5 (interacts with) PORCN"
"0.695","1890","0.0","0.904","0.65","49.5789473684211","0.173","0","0.0","interacts with","FZD5 (interacts with) WNT10B","0","9606.ENSP00000354607","9606.ENSP00000301061","0.0","false","interacts with","FZD5 (interacts with) WNT10B"
"0.241","1892","0.0","0.256","0.0","51.92307692307691","0.06","0","0.0","interacts with","FZD5 (interacts with) NKD2","0","9606.ENSP00000354607","9606.ENSP00000296849","0.0","false","interacts with","FZD5 (interacts with) NKD2"
"0.771","1894","0.049","0.955","0.8","48.0","0.093","0","0.0","interacts with","FZD5 (interacts with) LRP5","0","9606.ENSP00000354607","9606.ENSP00000294304","0.0","false","interacts with","FZD5 (interacts with) LRP5"
"0.686","1896","0.0","0.901","0.65","48.0","0.173","0","0.0","interacts with","FZD5 (interacts with) WNT9B","0","9606.ENSP00000354607","9606.ENSP00000290015","0.0","false","interacts with","FZD5 (interacts with) WNT9B"
"0.421","1898","0.046","0.439","0.0","49.5789473684211","0.067","0","0.0","interacts with","FZD5 (interacts with) WIF1","0","9606.ENSP00000354607","9606.ENSP00000286574","0.0","false","interacts with","FZD5 (interacts with) WIF1"
"0.392","1900","0.092","0.704","0.5","48.0","0.0","0","0.928","interacts with","FZD5 (interacts with) FZD7","0","9606.ENSP00000354607","9606.ENSP00000286201","0.055","false","interacts with","FZD5 (interacts with) FZD7"
"0.981","1902","0.0","0.994","0.65","48.0","0.234","0","0.0","interacts with","FZD5 (interacts with) WNT7A","0","9606.ENSP00000354607","9606.ENSP00000285018","0.0","false","interacts with","FZD5 (interacts with) WNT7A"
"0.454","1904","0.091","0.811","0.65","49.666666666666714","0.0","0","0.693","interacts with","FZD5 (interacts with) SFRP2","0","9606.ENSP00000354607","9606.ENSP00000274063","0.0","false","interacts with","FZD5 (interacts with) SFRP2"
"0.49","1906","0.0","0.839","0.65","48.0","0.173","0","0.0","interacts with","FZD5 (interacts with) WNT9A","0","9606.ENSP00000354607","9606.ENSP00000272164","0.0","false","interacts with","FZD5 (interacts with) WNT9A"
"0.325","1908","0.068","0.357","0.0","48.0","0.06","0","0.0","interacts with","FZD5 (interacts with) NKD1","0","9606.ENSP00000354607","9606.ENSP00000268459","0.0","false","interacts with","FZD5 (interacts with) NKD1"
"0.164","1910","0.057","0.7","0.65","51.327205882353","0.0","0","0.677","interacts with","FZD5 (interacts with) SFRP5","0","9606.ENSP00000354607","9606.ENSP00000266066","0.0","false","interacts with","FZD5 (interacts with) SFRP5"
"0.746","1912","0.0","0.926","0.65","48.0","0.234","0","0.0","interacts with","FZD5 (interacts with) WNT2","0","9606.ENSP00000354607","9606.ENSP00000265441","0.0","false","interacts with","FZD5 (interacts with) WNT2"
"0.839","1914","0.044","0.976","0.8","48.0","0.33","0","0.0","interacts with","FZD5 (interacts with) LRP6","0","9606.ENSP00000354607","9606.ENSP00000261349","0.0","false","interacts with","FZD5 (interacts with) LRP6"
"0.689","1916","0.0","0.902","0.65","49.5789473684211","0.173","0","0.0","interacts with","FZD5 (interacts with) WNT10A","0","9606.ENSP00000354607","9606.ENSP00000258411","0.0","false","interacts with","FZD5 (interacts with) WNT10A"
"0.747","1918","0.0","0.926","0.65","49.42857142857148","0.234","0","0.0","interacts with","FZD5 (interacts with) WNT6","0","9606.ENSP00000354607","9606.ENSP00000233948","0.0","false","interacts with","FZD5 (interacts with) WNT6"
"0.717","1920","0.0","0.917","0.65","48.0","0.234","0","0.0","interacts with","FZD5 (interacts with) WNT3","0","9606.ENSP00000354607","9606.ENSP00000225512","0.0","false","interacts with","FZD5 (interacts with) WNT3"
"0.669","1922","0.0","0.903","0.65","49.5789473684211","0.234","0","0.0","interacts with","FZD5 (interacts with) WNT16","0","9606.ENSP00000354607","9606.ENSP00000222462","0.0","false","interacts with","FZD5 (interacts with) WNT16"
"0.237","1924","0.064","0.728","0.65","48.0","0.0","0","0.646","interacts with","FZD5 (interacts with) SFRP1","0","9606.ENSP00000354607","9606.ENSP00000220772","0.0","false","interacts with","FZD5 (interacts with) SFRP1"
"0.965","1926","0.055","0.97","0.0","47.0","0.172","0","0.0","interacts with","FZD6 (interacts with) VANGL2","0","9606.ENSP00000351605","9606.ENSP00000357040","0.0","false","interacts with","FZD6 (interacts with) VANGL2"
"0.893","1928","0.0","0.968","0.65","48.42857142857148","0.221","0","0.0","interacts with","FZD6 (interacts with) WNT5B","0","9606.ENSP00000351605","9606.ENSP00000380379","0.0","false","interacts with","FZD6 (interacts with) WNT5B"
"0.568","1930","0.082","0.959","0.9","47.0","0.091","0","0.0","interacts with","FZD6 (interacts with) RYK","0","9606.ENSP00000351605","9606.ENSP00000478721","0.0","false","interacts with","FZD6 (interacts with) RYK"
"0.411","1934","0.0","0.825","0.65","48.30434782608693","0.221","0","0.0","interacts with","FZD6 (interacts with) WNT8A","0","9606.ENSP00000351605","9606.ENSP00000426653","0.0","false","interacts with","FZD6 (interacts with) WNT8A"
"0.385","1936","0.0","0.792","0.65","47.0","0.113","0","0.0","interacts with","FZD6 (interacts with) ROR2","0","9606.ENSP00000351605","9606.ENSP00000364860","0.0","false","interacts with","FZD6 (interacts with) ROR2"
"0.172","1938","0.0","0.698","0.65","48.666666666666714","0.0","0","0.626","interacts with","FZD6 (interacts with) SFRP4","0","9606.ENSP00000351605","9606.ENSP00000410715","0.0","false","interacts with","FZD6 (interacts with) SFRP4"
"0.188","1940","0.06","0.585","0.5","70.5","0.0","0","0.783","interacts with","FZD6 (interacts with) FZD8","0","9606.ENSP00000351605","9606.ENSP00000363826","0.0","false","interacts with","FZD6 (interacts with) FZD8"
"0.255","1942","0.0","0.255","0.0","49.00000000000005","0.0","0","0.0","interacts with","FZD6 (interacts with) NOTUM","0","9606.ENSP00000351605","9606.ENSP00000387310","0.0","false","interacts with","FZD6 (interacts with) NOTUM"
"0.146","1944","0.0","0.208","0.0","50.51785714285713","0.11","0","0.0","interacts with","FZD6 (interacts with) MUSK","0","9606.ENSP00000351605","9606.ENSP00000363571","0.0","false","interacts with","FZD6 (interacts with) MUSK"
"0.116","1946","0.052","0.173","0.0","130.16666666666666","0.093","0","0.0","interacts with","FZD6 (interacts with) LRP5L","0","9606.ENSP00000351605","9606.ENSP00000482378","0.0","false","interacts with","FZD6 (interacts with) LRP5L"
"0.348","1948","0.063","0.363","0.0","48.5789473684211","0.0","0","0.0","interacts with","FZD6 (interacts with) WLS","0","9606.ENSP00000351605","9606.ENSP00000346829","0.0","false","interacts with","FZD6 (interacts with) WLS"
"0.455","1950","0.0","0.455","0.0","76.25","0.0","0","0.844","interacts with","FZD6 (interacts with) FZD9","0","9606.ENSP00000351605","9606.ENSP00000345785","0.0","false","interacts with","FZD6 (interacts with) FZD9"
"0.797","1952","0.0","0.939","0.65","47.0","0.221","0","0.0","interacts with","FZD6 (interacts with) WNT7B","0","9606.ENSP00000351605","9606.ENSP00000341032","0.0","false","interacts with","FZD6 (interacts with) WNT7B"
"0.462","1954","0.0","0.84","0.65","48.30434782608693","0.221","0","0.0","interacts with","FZD6 (interacts with) WNT8B","0","9606.ENSP00000351605","9606.ENSP00000340677","0.0","false","interacts with","FZD6 (interacts with) WNT8B"
"0.985","1956","0.0","0.998","0.9","48.5789473684211","0.221","0","0.0","interacts with","FZD6 (interacts with) WNT11","0","9606.ENSP00000351605","9606.ENSP00000325526","0.0","false","interacts with","FZD6 (interacts with) WNT11"
"0.614","1958","0.061","0.622","0.0","49.00000000000005","0.0","0","0.0","interacts with","FZD6 (interacts with) PORCN","0","9606.ENSP00000351605","9606.ENSP00000322304","0.0","false","interacts with","FZD6 (interacts with) PORCN"
"0.496","1960","0.0","0.841","0.65","48.5789473684211","0.173","0","0.0","interacts with","FZD6 (interacts with) WNT10B","0","9606.ENSP00000351605","9606.ENSP00000301061","0.0","false","interacts with","FZD6 (interacts with) WNT10B"
"0.275","1962","0.0","0.289","0.0","49.00000000000005","0.06","0","0.0","interacts with","FZD6 (interacts with) NKD2","0","9606.ENSP00000351605","9606.ENSP00000296849","0.0","false","interacts with","FZD6 (interacts with) NKD2"
"0.748","1964","0.084","0.952","0.8","47.0","0.093","0","0.0","interacts with","FZD6 (interacts with) LRP5","0","9606.ENSP00000351605","9606.ENSP00000294304","0.0","false","interacts with","FZD6 (interacts with) LRP5"
"0.587","1966","0.0","0.87","0.65","47.0","0.173","0","0.0","interacts with","FZD6 (interacts with) WNT9B","0","9606.ENSP00000351605","9606.ENSP00000290015","0.0","false","interacts with","FZD6 (interacts with) WNT9B"
"0.424","1968","0.0","0.439","0.0","48.5789473684211","0.067","0","0.0","interacts with","FZD6 (interacts with) WIF1","0","9606.ENSP00000351605","9606.ENSP00000286574","0.0","false","interacts with","FZD6 (interacts with) WIF1"
"0.105","1970","0.056","0.554","0.5","70.5","0.0","0","0.906","interacts with","FZD6 (interacts with) FZD7","0","9606.ENSP00000351605","9606.ENSP00000286201","0.069","false","interacts with","FZD6 (interacts with) FZD7"
"0.882","1972","0.043","0.965","0.65","47.0","0.221","0","0.0","interacts with","FZD6 (interacts with) WNT7A","0","9606.ENSP00000351605","9606.ENSP00000285018","0.0","false","interacts with","FZD6 (interacts with) WNT7A"
"0.189","1974","0.0","0.704","0.65","48.666666666666714","0.0","0","0.635","interacts with","FZD6 (interacts with) SFRP2","0","9606.ENSP00000351605","9606.ENSP00000274063","0.0","false","interacts with","FZD6 (interacts with) SFRP2"
"0.544","1976","0.0","0.856","0.65","47.0","0.173","0","0.0","interacts with","FZD6 (interacts with) WNT9A","0","9606.ENSP00000351605","9606.ENSP00000272164","0.0","false","interacts with","FZD6 (interacts with) WNT9A"
"0.383","1978","0.0","0.396","0.0","47.0","0.06","0","0.0","interacts with","FZD6 (interacts with) NKD1","0","9606.ENSP00000351605","9606.ENSP00000268459","0.0","false","interacts with","FZD6 (interacts with) NKD1"
"0.128","1980","0.0","0.683","0.65","48.76470588235299","0.045","0","0.617","interacts with","FZD6 (interacts with) SFRP5","0","9606.ENSP00000351605","9606.ENSP00000266066","0.0","false","interacts with","FZD6 (interacts with) SFRP5"
"0.707","1982","0.0","0.913","0.65","47.0","0.221","0","0.0","interacts with","FZD6 (interacts with) WNT2","0","9606.ENSP00000351605","9606.ENSP00000265441","0.0","false","interacts with","FZD6 (interacts with) WNT2"
"0.79","1984","0.072","0.959","0.8","47.0","0.093","0","0.0","interacts with","FZD6 (interacts with) LRP6","0","9606.ENSP00000351605","9606.ENSP00000261349","0.0","false","interacts with","FZD6 (interacts with) LRP6"
"0.688","1986","0.0","0.902","0.65","48.5789473684211","0.173","0","0.0","interacts with","FZD6 (interacts with) WNT10A","0","9606.ENSP00000351605","9606.ENSP00000258411","0.0","false","interacts with","FZD6 (interacts with) WNT10A"
"0.696","1988","0.0","0.91","0.65","48.42857142857148","0.221","0","0.0","interacts with","FZD6 (interacts with) WNT6","0","9606.ENSP00000351605","9606.ENSP00000233948","0.0","false","interacts with","FZD6 (interacts with) WNT6"
"0.697","1990","0.0","0.91","0.65","47.0","0.221","0","0.0","interacts with","FZD6 (interacts with) WNT3","0","9606.ENSP00000351605","9606.ENSP00000225512","0.0","false","interacts with","FZD6 (interacts with) WNT3"
"0.781","1992","0.0","0.935","0.65","48.5789473684211","0.221","0","0.0","interacts with","FZD6 (interacts with) WNT16","0","9606.ENSP00000351605","9606.ENSP00000222462","0.0","false","interacts with","FZD6 (interacts with) WNT16"
"0.534","1994","0.045","0.875","0.65","47.0","0.295","0","0.624","interacts with","FZD6 (interacts with) SFRP1","0","9606.ENSP00000351605","9606.ENSP00000220772","0.0","false","interacts with","FZD6 (interacts with) SFRP1"
"0.565","1996","0.0","0.957","0.9","47.78571428571427","0.091","0","0.0","interacts with","FZD9 (interacts with) RYK","0","9606.ENSP00000345785","9606.ENSP00000478721","0.0","false","interacts with","FZD9 (interacts with) RYK"
"0.846","1998","0.0","0.955","0.65","47.42857142857147","0.234","0","0.0","interacts with","FZD9 (interacts with) WNT5B","0","9606.ENSP00000345785","9606.ENSP00000380379","0.0","false","interacts with","FZD9 (interacts with) WNT5B"
"0.64","2002","0.0","0.895","0.65","47.30434782608694","0.234","0","0.0","interacts with","FZD9 (interacts with) WNT8A","0","9606.ENSP00000345785","9606.ENSP00000426653","0.0","false","interacts with","FZD9 (interacts with) WNT8A"
"0.847","2004","0.051","0.869","0.0","47.470588235294166","0.172","0","0.0","interacts with","FZD9 (interacts with) VANGL2","0","9606.ENSP00000345785","9606.ENSP00000357040","0.0","false","interacts with","FZD9 (interacts with) VANGL2"
"0.372","2006","0.085","0.797","0.65","48.08333333333336","0.113","0","0.0","interacts with","FZD9 (interacts with) ROR2","0","9606.ENSP00000345785","9606.ENSP00000364860","0.0","false","interacts with","FZD9 (interacts with) ROR2"
"0.147","2008","0.0","0.689","0.65","47.666666666666714","0.0","0","0.701","interacts with","FZD9 (interacts with) SFRP4","0","9606.ENSP00000345785","9606.ENSP00000410715","0.0","false","interacts with","FZD9 (interacts with) SFRP4"
